audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum
8122,dev/bf0cf07430540310ba6a8a1ce7b6baeb.wav,validation,TEST,vi-VN,6393bb7fbbd2bb29f99e6c9b,test_unknown_spk_0002,Male,28,sự kiện ăn trưa nhắc lại vào mỗi thứ sáu,sự kiện [meal_type : ăn trưa] nhắc lại vào [date : mỗi thứ sáu],['sự' 'kiện' 'ăn' 'trưa' 'nhắc' 'lại' 'vào' 'mỗi' 'thứ' 'sáu'],"['Other' 'Other' 'meal_type' 'meal_type' 'Other' 'Other' 'Other' 'date'
 'date' 'date']",50,calendar_set,calendar,2.82,48000,1,True,COSINE_TEST,UNKNOWN,
9840,dev/0817cb913f962ec154fb9a3585903ce2.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,hãy tiếp tục sách nói tam quốc diễn nghĩa,hãy [player_setting : tiếp tục] [media_type : sách nói] [audiobook_name : tam quốc diễn nghĩa],['hãy' 'tiếp' 'tục' 'sách' 'nói' 'tam' 'quốc' 'diễn' 'nghĩa'],"['Other' 'player_setting' 'player_setting' 'media_type' 'media_type'
 'audiobook_name' 'audiobook_name' 'audiobook_name' 'audiobook_name']",20,play_audiobook,play,3.36,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
10210,dev/583a0d1381b8a0df832cfabf07e455de.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,không còn bình luận nào nữa,không còn bình luận nào nữa,['không' 'còn' 'bình' 'luận' 'nào' 'nữa'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],9,cooking_recipe,cooking,1.62,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2675,dev/234552324b706b0e901f3ca6c30bb7b2.wav,validation,VALIDATION,vi-VN,6573b7471b56f7fc59a7df63,val_enrolled_spk_0001,Female,48,mở danh sách phát,mở danh sách phát,['mở' 'danh' 'sách' 'phát'],['Other' 'Other' 'Other' 'Other'],45,play_music,play,4.2,48000,1,True,COSINE_VALIDATION,ENROLLED,
6389,dev/1bd8f1aca7e16e6b568633043a9750c4.wav,validation,UNUSED,vi-VN,6125b9496ba8eb9bcd1f60f1,,Male,25,bạn làm gì với thông tin cá nhân của tôi,bạn làm gì với thông tin cá nhân của tôi,['bạn' 'làm' 'gì' 'với' 'thông' 'tin' 'cá' 'nhân' 'của' 'tôi'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",12,general_quirky,general,4.86,48000,1,True,,,
6001,dev/c17f9aede37563fc10cc351d4dd65d4d.wav,validation,UNUSED,vi-VN,6551b3e927c9931d057a19a1,,Male,45,đến giờ uống cà phê rồi,đến giờ uống cà phê rồi,['đến' 'giờ' 'uống' 'cà' 'phê' 'rồi'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],56,iot_coffee,iot,4.8,48000,1,True,,,
16249,dev/fd603aa0594d7333594a61238b1a780d.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,thông báo nếu tôi nhận được email nào trong tài khoản email,thông báo nếu tôi nhận được email nào trong tài khoản email,"['thông' 'báo' 'nếu' 'tôi' 'nhận' 'được' 'email' 'nào' 'trong' 'tài'
 'khoản' 'email']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",44,email_query,email,3.42,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
885,dev/d540f5ee18fa17651a224f9e9ed82a94.wav,validation,VALIDATION,vi-VN,6573b7471b56f7fc59a7df63,val_enrolled_spk_0001,Female,48,báo thức cài lúc tám giờ sáng,báo thức cài lúc [time : tám giờ sáng],['báo' 'thức' 'cài' 'lúc' 'tám' 'giờ' 'sáng'],['Other' 'Other' 'Other' 'Other' 'time' 'time' 'time'],48,alarm_set,alarm,3.18,48000,1,True,COSINE_VALIDATION,ENROLLED,
10754,dev/b74e46502ddf02851b8788f02befc528.wav,validation,TEST,vi-VN,6346ccfb37ed7169c9b634fc,test_enrolled_spk_0002,Female,40,đọc lại những gì tôi có trong danh sách việc cần làm tuần này,đọc lại những gì tôi có trong danh sách việc cần làm [date : tuần này],"['đọc' 'lại' 'những' 'gì' 'tôi' 'có' 'trong' 'danh' 'sách' 'việc' 'cần'
 'làm' 'tuần' 'này']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'date' 'date']",59,lists_query,lists,4.0465,48000,1,True,COSINE_TEST,ENROLLED,
15258,dev/e942c9163f3a370c8e5d169c8a1fe316.wav,validation,UNUSED,vi-VN,650b02ed6511bb3fbf5da880,,Female,31,tin tức mới nhất từ facebook,tin tức mới nhất từ [media_type : facebook],['tin' 'tức' 'mới' 'nhất' 'từ' 'facebook'],['Other' 'Other' 'Other' 'Other' 'Other' 'media_type'],27,social_query,social,3.96,48000,1,True,,,
10195,dev/9f828ebd126741670f044ff6a5de1081.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,công thức làm thịt cua,công thức làm [food_type : thịt cua],['công' 'thức' 'làm' 'thịt' 'cua'],['Other' 'Other' 'Other' 'food_type' 'food_type'],9,cooking_recipe,cooking,1.86,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
6499,dev/09fe4c96f56c7ed0d5e4a3581efeaff7.wav,validation,UNUSED,vi-VN,60d3432bc679834595ca8139,,Male,51,điện thoại,điện thoại,['điện' 'thoại'],['Other' 'Other'],12,general_quirky,general,2.28,48000,1,True,,,
4941,dev/d786fbd9a4343a52737f793318f64525.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,cho tôi cập nhật về tin tức bão,cho tôi cập nhật về tin tức [news_topic : bão],['cho' 'tôi' 'cập' 'nhật' 'về' 'tin' 'tức' 'bão'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'news_topic'],22,news_query,news,2.28,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5182,dev/24d2179db1f7e48414fb2edc29825d00.wav,validation,SVM,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,trời sẽ trở nên lộng gió vào thứ năm phải không,trời sẽ trở nên [weather_descriptor : lộng gió] vào [date : thứ năm] phải không,"['trời' 'sẽ' 'trở' 'nên' 'lộng' 'gió' 'vào' 'thứ' 'năm' 'phải'
 'không']","['Other' 'Other' 'Other' 'Other' 'weather_descriptor' 'weather_descriptor'
 'Other' 'date' 'date' 'Other' 'Other']",13,weather_query,weather,4.56,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
9709,dev/8dc7ae504903ed6d4f3d8428987c2f30.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,bạn có thể tạm dừng âm thanh không,bạn có thể [player_setting : tạm dừng] [media_type : âm thanh] không,['bạn' 'có' 'thể' 'tạm' 'dừng' 'âm' 'thanh' 'không'],"['Other' 'Other' 'Other' 'player_setting' 'player_setting' 'media_type'
 'media_type' 'Other']",20,play_audiobook,play,4.14,48000,1,True,COSINE_VALIDATION,UNKNOWN,
13113,dev/f6e1679eb41d3e3ee0dac8926fa6272a.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,làm ơn cho tôi thông tin bộ phim tiếp theo của mỹ tâm,làm ơn cho tôi thông tin bộ phim tiếp theo của [person : mỹ tâm],"['làm' 'ơn' 'cho' 'tôi' 'thông' 'tin' 'bộ' 'phim' 'tiếp' 'theo' 'của' 'mỹ'
 'tâm']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'person' 'person']",49,qa_factoid,qa,3.36,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5696,dev/6df3fa4e590f48459c51beed901412b6.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,bắt đầu dọn dẹp nhà,bắt đầu [house_place : dọn dẹp nhà],['bắt' 'đầu' 'dọn' 'dẹp' 'nhà'],['Other' 'Other' 'house_place' 'house_place' 'house_place'],34,iot_cleaning,iot,4.337166666666667,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2095,dev/c9535b44912a918b105098fdf666ebe3.wav,validation,SVM,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,peking garden có giao hàng hay không,[business_name : peking garden] có [order_type : giao hàng] hay không,['peking' 'garden' 'có' 'giao' 'hàng' 'hay' 'không'],"['business_name' 'business_name' 'Other' 'order_type' 'order_type' 'Other'
 'Other']",3,takeaway_query,takeaway,3.96,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
14205,dev/7e70841dbcf1e413dc15cfbec81301e1.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,làm ơn cho tôi biết khi nào tôi có thể trở nên giàu có nếu tôi đầu tư vào cổ phiếu giảm giá hôm nay và lợi nhuận sau năm năm sẽ như thế nào,làm ơn cho tôi biết khi nào tôi có thể trở nên giàu có nếu tôi đầu tư vào cổ phiếu giảm giá hôm nay và lợi nhuận sau năm năm sẽ như thế nào,"['làm' 'ơn' 'cho' 'tôi' 'biết' 'khi' 'nào' 'tôi' 'có' 'thể' 'trở' 'nên'
 'giàu' 'có' 'nếu' 'tôi' 'đầu' 'tư' 'vào' 'cổ' 'phiếu' 'giảm' 'giá' 'hôm'
 'nay' 'và' 'lợi' 'nhuận' 'sau' 'năm' 'năm' 'sẽ' 'như' 'thế' 'nào']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",4,qa_stock,qa,9.06,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2360,dev/70b9362ce5a8371d2d09bd5544360be8.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tăng âm lượng,tăng âm lượng,['tăng' 'âm' 'lượng'],['Other' 'Other' 'Other'],14,audio_volume_up,audio,2.64,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
8069,dev/30c40a33a1c65d83c47a42d59b38f7ba.wav,validation,UNUSED,vi-VN,650b02ed6511bb3fbf5da880,,Female,31,đặt lịch ăn trưa tại nhà hàng hoa sứ ở hà nội vào buổi trưa ngày mai,đặt lịch [meal_type : ăn trưa] tại [place_name : nhà hàng hoa sứ] ở hà nội vào [timeofday : buổi trưa] [date : ngày mai],"['đặt' 'lịch' 'ăn' 'trưa' 'tại' 'nhà' 'hàng' 'hoa' 'sứ' 'ở' 'hà' 'nội'
 'vào' 'buổi' 'trưa' 'ngày' 'mai']","['Other' 'Other' 'meal_type' 'meal_type' 'Other' 'place_name' 'place_name'
 'place_name' 'place_name' 'Other' 'Other' 'Other' 'Other' 'timeofday'
 'timeofday' 'date' 'date']",50,calendar_set,calendar,7.98,48000,1,True,,,
12729,dev/beec0659e458e919081da8129f571027.wav,validation,UNUSED,vi-VN,5fa23c9b64b18a4067cc842e,,Male,37,có bất kỳ vấn đề giao thông nào không,có bất kỳ vấn đề giao thông nào không,['có' 'bất' 'kỳ' 'vấn' 'đề' 'giao' 'thông' 'nào' 'không'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],11,transport_traffic,transport,3.36,48000,1,True,,,
13100,dev/eb109ef8cb451d196ce70a103ab1cfcb.wav,validation,UNUSED,vi-VN,650b02ed6511bb3fbf5da880,,Female,31,toà nhà nào cao nhất việt nam,toà nhà nào cao nhất [place_name : việt nam],['toà' 'nhà' 'nào' 'cao' 'nhất' 'việt' 'nam'],['Other' 'Other' 'Other' 'Other' 'Other' 'place_name' 'place_name'],49,qa_factoid,qa,3.78,48000,1,True,,,
12706,dev/7eb131e4db4f7b91557e4e9e15677d66.wav,validation,SVM,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,đặt một vé tàu hỏa cho thời điểm này,đặt một vé [transport_type : tàu hỏa] cho thời điểm này,['đặt' 'một' 'vé' 'tàu' 'hỏa' 'cho' 'thời' 'điểm' 'này'],"['Other' 'Other' 'Other' 'transport_type' 'transport_type' 'Other' 'Other'
 'Other' 'Other']",2,transport_ticket,transport,3.36,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
11851,dev/74d25b09aa0e3817dde10e050c1b483d.wav,validation,UNUSED,vi-VN,6551b3e927c9931d057a19a1,,Male,45,những bộ phim nào đang chiếu gần tôi được đánh giá cao,những bộ phim nào đang chiếu gần tôi được đánh giá cao,"['những' 'bộ' 'phim' 'nào' 'đang' 'chiếu' 'gần' 'tôi' 'được' 'đánh' 'giá'
 'cao']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",55,recommendation_movies,recommendation,7.8,48000,1,True,,,
3632,dev/8a30c63d7f67c4b9ccac08ad10309ef3.wav,validation,SVM,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,tôi muốn nghe danh sách phát của mình bạn sẽ phát nó bây giờ chứ,tôi muốn nghe danh sách phát của mình bạn sẽ phát nó bây giờ chứ,"['tôi' 'muốn' 'nghe' 'danh' 'sách' 'phát' 'của' 'mình' 'bạn' 'sẽ' 'phát'
 'nó' 'bây' 'giờ' 'chứ']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",45,play_music,play,5.64,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2810,dev/5a6bddba59200d30d06fb127a16bc6f6.wav,validation,SVM,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,thắp sáng đèn phòng khách,thắp sáng đèn [house_place : phòng khách],['thắp' 'sáng' 'đèn' 'phòng' 'khách'],['Other' 'Other' 'Other' 'house_place' 'house_place'],18,iot_hue_lightup,iot,2.46,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5189,dev/734dd07cba0f98d5a31e4b2ceab8168f.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,thời tiết ở khu vực của tôi hôm nay như thế nào,thời tiết ở khu vực của tôi [date : hôm nay] như thế nào,['thời' 'tiết' 'ở' 'khu' 'vực' 'của' 'tôi' 'hôm' 'nay' 'như' 'thế' 'nào'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date'
 'Other' 'Other' 'Other']",13,weather_query,weather,9.6865,48000,1,False,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
7893,dev/9d212f0085c45f4d0511e913f5324ed2.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,cập nhật cho tôi cuộc bầu cử ba mươi phút một lần,cập nhật cho tôi [event_name : cuộc bầu cử] [time : ba mươi phút] một lần,['cập' 'nhật' 'cho' 'tôi' 'cuộc' 'bầu' 'cử' 'ba' 'mươi' 'phút' 'một' 'lần'],"['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'event_name'
 'time' 'time' 'time' 'Other' 'Other']",50,calendar_set,calendar,3.54,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
14273,dev/fb791efdf3717839597515ab9bc06369.wav,validation,UNUSED,vi-VN,60b0f68c2d6061d4fce96316,,Female,29,nước anh lớn thế nào,[place_name : nước anh] lớn thế nào,['nước' 'anh' 'lớn' 'thế' 'nào'],['place_name' 'place_name' 'Other' 'Other' 'Other'],49,qa_factoid,qa,2.04,48000,1,True,,,
14218,dev/20c8ff18e8452c2d773818db8bc26c32.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,một feet bằng bao nhiêu inches,một feet bằng bao nhiêu inches,['một' 'feet' 'bằng' 'bao' 'nhiêu' 'inches'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],39,qa_maths,qa,2.1,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
8842,dev/7b29d5501d91d190901ce9e9effbb117.wav,validation,UNUSED,vi-VN,655022ac88df62f61f5b47a6,,Male,23,thêm vào lịch mùng hai tháng năm là sinh nhật của lan mỗi năm,thêm vào lịch [date : mùng hai tháng năm] là [event_name : sinh nhật] [person : của lan] [general_frequency : mỗi năm],"['thêm' 'vào' 'lịch' 'mùng' 'hai' 'tháng' 'năm' 'là' 'sinh' 'nhật' 'của'
 'lan' 'mỗi' 'năm']","['Other' 'Other' 'Other' 'date' 'date' 'date' 'date' 'Other' 'event_name'
 'event_name' 'person' 'person' 'general_frequency' 'general_frequency']",50,calendar_set,calendar,4.68,48000,1,True,,,
11711,dev/a4a1d782c1a5a7db6dc97a53412402bf.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,quầy bar ngon nhất ở địa phương,[business_type : quầy bar] ngon nhất ở địa phương,['quầy' 'bar' 'ngon' 'nhất' 'ở' 'địa' 'phương'],['business_type' 'business_type' 'Other' 'Other' 'Other' 'Other' 'Other'],19,recommendation_locations,recommendation,4.14,48000,1,True,COSINE_VALIDATION,UNKNOWN,
17048,dev/b432ddedef42c02900f6e39c047157ee.wav,validation,UNUSED,vi-VN,60fcdd4360f55caf7828de7b,,Female,24,chỉ nói cho tôi biết những thư điện tử mới từ vy,chỉ nói cho tôi biết những thư điện tử mới từ [person : vy],['chỉ' 'nói' 'cho' 'tôi' 'biết' 'những' 'thư' 'điện' 'tử' 'mới' 'từ' 'vy'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'person']",44,email_query,email,4.92,48000,1,True,,,
6136,dev/862d785635792a411b9637ac934d9985.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,chọc tôi cười đi,chọc tôi cười đi,['chọc' 'tôi' 'cười' 'đi'],['Other' 'Other' 'Other' 'Other'],25,general_joke,general,1.68,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
13875,dev/c614c1c428bd0c99a04a1eb699e55e72.wav,validation,SVM,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,nguyễn phú trọng bao nhiêu tuổi,[person : nguyễn phú trọng] bao nhiêu tuổi,['nguyễn' 'phú' 'trọng' 'bao' 'nhiêu' 'tuổi'],['person' 'person' 'person' 'Other' 'Other' 'Other'],49,qa_factoid,qa,2.7,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
11377,dev/d47345a1666571d88d0f0e44070881cb.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tìm podcast và mở nó,tìm podcast và mở nó,['tìm' 'podcast' 'và' 'mở' 'nó'],['Other' 'Other' 'Other' 'Other' 'Other'],58,play_podcasts,play,3.8971666666666667,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
10551,dev/8ae84b760f78edcf07b32a03ba5eda55.wav,validation,SVM,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,có gì trong danh sách việc cần làm của tôi hôm nay,có gì trong danh sách [list_name : việc cần làm] của tôi [date : hôm nay],"['có' 'gì' 'trong' 'danh' 'sách' 'việc' 'cần' 'làm' 'của' 'tôi' 'hôm'
 'nay']","['Other' 'Other' 'Other' 'Other' 'Other' 'list_name' 'list_name'
 'list_name' 'Other' 'Other' 'date' 'date']",59,lists_query,lists,4.38,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
9999,dev/74c4ad54f308f116053f76c1c185e319.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tôi nên nướng bánh pizza trong bao nhiêu thời gian để làm cho nó giòn hoàn hảo,tôi nên nướng bánh [food_type : pizza] trong bao nhiêu thời gian để làm cho nó [cooking_type : giòn] hoàn hảo,"['tôi' 'nên' 'nướng' 'bánh' 'pizza' 'trong' 'bao' 'nhiêu' 'thời' 'gian'
 'để' 'làm' 'cho' 'nó' 'giòn' 'hoàn' 'hảo']","['Other' 'Other' 'Other' 'Other' 'food_type' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'cooking_type' 'Other'
 'Other']",9,cooking_recipe,cooking,4.14,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
15065,dev/106a8128c29238e84d09eb3856a02c93.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,cho tôi biết brexit sẽ ảnh hưởng đến công dân e. u. thế nào trong dài hạn và trung hạn,cho tôi biết brexit sẽ ảnh hưởng đến công dân e. u. thế nào trong dài hạn và trung hạn,"['cho' 'tôi' 'biết' 'brexit' 'sẽ' 'ảnh' 'hưởng' 'đến' 'công' 'dân' 'e.'
 'u.' 'thế' 'nào' 'trong' 'dài' 'hạn' 'và' 'trung' 'hạn']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",49,qa_factoid,qa,7.02,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
9518,dev/136632e8cfe09603115346aa581aa1a1.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,phát tin tức trên kênh fm,phát tin tức trên [radio_name : kênh fm],['phát' 'tin' 'tức' 'trên' 'kênh' 'fm'],['Other' 'Other' 'Other' 'Other' 'radio_name' 'radio_name'],36,play_radio,play,3.18,48000,1,True,COSINE_VALIDATION,UNKNOWN,
12136,dev/5f5c933783ef87f112cea2e8448bd4dd.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,cách tốt nhất để đến việt nam,cách tốt nhất để đến [place_name : việt nam],['cách' 'tốt' 'nhất' 'để' 'đến' 'việt' 'nam'],['Other' 'Other' 'Other' 'Other' 'Other' 'place_name' 'place_name'],42,transport_query,transport,2.52,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
10969,dev/3db8667d8d03c085023197ce9ff10258.wav,validation,UNUSED,vi-VN,60fcdd4360f55caf7828de7b,,Female,24,xóa dòng cuối cùng,xóa dòng cuối cùng,['xóa' 'dòng' 'cuối' 'cùng'],['Other' 'Other' 'Other' 'Other'],53,lists_remove,lists,1.32,48000,1,True,,,
4827,dev/176c18bdbd4e9cdb13c1cc3db91f953d.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,đổi các bóng đèn sang màu xanh lá,đổi các bóng đèn sang [color_type : màu xanh lá],['đổi' 'các' 'bóng' 'đèn' 'sang' 'màu' 'xanh' 'lá'],"['Other' 'Other' 'Other' 'Other' 'Other' 'color_type' 'color_type'
 'color_type']",1,iot_hue_lightchange,iot,4.86,48000,1,True,COSINE_VALIDATION,UNKNOWN,
10458,dev/c1ca2ba366c289d59d01ef06a67b82fa.wav,validation,UNUSED,vi-VN,60fcdd4360f55caf7828de7b,,Female,24,xóa danh sách những thứ cần mua,xóa danh sách [list_name : những thứ cần mua],['xóa' 'danh' 'sách' 'những' 'thứ' 'cần' 'mua'],['Other' 'Other' 'Other' 'list_name' 'list_name' 'list_name' 'list_name'],53,lists_remove,lists,2.28,48000,1,True,,,
10267,dev/54db782fc8fe3870132b1fbf2e687ad3.wav,validation,UNUSED,vi-VN,60b0f68c2d6061d4fce96316,,Female,29,một ván cờ vua thì sao,một ván [game_name : cờ vua] thì sao,['một' 'ván' 'cờ' 'vua' 'thì' 'sao'],['Other' 'Other' 'game_name' 'game_name' 'Other' 'Other'],51,play_game,play,2.46,48000,1,True,,,
392,dev/6269e3fce981de2c2026110da75e94b0.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,mở một bài hát từ yêu thích của tôi,mở một bài hát từ yêu thích của tôi,['mở' 'một' 'bài' 'hát' 'từ' 'yêu' 'thích' 'của' 'tôi'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],45,play_music,play,2.76,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
10374,dev/5205aa98636baee3f94d2027d3d08291.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,chơi cờ với tôi,chơi [game_name : cờ] với tôi,['chơi' 'cờ' 'với' 'tôi'],['Other' 'game_name' 'Other' 'Other'],51,play_game,play,1.5,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
