audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,split_name
12096,dev/e9c6230a5a37abca6152a7d25d8d3e2c.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,có gì hot ở khu vực xung quanh,có gì hot ở [place_name : khu vực xung quanh],['có' 'gì' 'hot' 'ở' 'khu' 'vực' 'xung' 'quanh'],"['Other' 'Other' 'Other' 'Other' 'place_name' 'place_name' 'place_name'
 'place_name']",6,recommendation_events,recommendation,2.46,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
10351,dev/4ffd656941e0ccc4bc94c4855118db03.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,mở papa pear saga,mở [game_name : papa pear saga],['mở' 'papa' 'pear' 'saga'],['Other' 'game_name' 'game_name' 'game_name'],51,play_game,play,1.44,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
15562,dev/370ce4733dfa82a3adb66d7b2ce4ba4c.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,giải quyết tình huống,giải quyết tình huống,['giải' 'quyết' 'tình' 'huống'],['Other' 'Other' 'Other' 'Other'],12,general_quirky,general,1.44,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
14527,dev/e58e5f5070bb5adcd75ec9ef8dfe2c03.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tỷ giá hối đoái tôi sẽ nhận được với ngoại tệ,tỷ giá hối đoái tôi sẽ nhận được với ngoại tệ,['tỷ' 'giá' 'hối' 'đoái' 'tôi' 'sẽ' 'nhận' 'được' 'với' 'ngoại' 'tệ'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",10,qa_currency,qa,2.7,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
803,dev/20f6ccf0220e0e9726e4830cafc87edd.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,này olly tắt tiếng loa,này olly tắt tiếng loa,['này' 'olly' 'tắt' 'tiếng' 'loa'],['Other' 'Other' 'Other' 'Other' 'Other'],46,audio_volume_mute,audio,1.56,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
6482,dev/b6f513953904fe29c775ebd763a63080.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,olly hôm nay tôi bị tông xe,olly [date : hôm nay] tôi bị tông xe,['olly' 'hôm' 'nay' 'tôi' 'bị' 'tông' 'xe'],['Other' 'date' 'date' 'Other' 'Other' 'Other' 'Other'],12,general_quirky,general,2.4,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
12178,dev/aceda0483790ee0183937e68d94a574c.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tình hình giao thông như thế nào bây giờ trên đường trần duy hưng,tình hình giao thông như thế nào bây giờ trên [place_name : đường trần duy hưng],"['tình' 'hình' 'giao' 'thông' 'như' 'thế' 'nào' 'bây' 'giờ' 'trên' 'đường'
 'trần' 'duy' 'hưng']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'place_name' 'place_name' 'place_name' 'place_name']",11,transport_traffic,transport,2.7,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
15695,dev/b6acca639d36f92ee7d928e705677638.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tweet dịch vụ chăm sóc khách hàng rằng tôi rất thất vọng với tương tác gần đây của mình,[media_type : tweet] dịch vụ [business_name : chăm sóc khách hàng] rằng tôi rất thất vọng với tương tác gần đây của mình,"['tweet' 'dịch' 'vụ' 'chăm' 'sóc' 'khách' 'hàng' 'rằng' 'tôi' 'rất' 'thất'
 'vọng' 'với' 'tương' 'tác' 'gần' 'đây' 'của' 'mình']","['media_type' 'Other' 'Other' 'business_name' 'business_name'
 'business_name' 'business_name' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",47,social_post,social,4.08,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
12764,dev/0463be426037f7d5b82c2c66cc020a67.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,đặt một vé tàu đến,đặt một vé [transport_type : tàu] đến,['đặt' 'một' 'vé' 'tàu' 'đến'],['Other' 'Other' 'Other' 'transport_type' 'Other'],2,transport_ticket,transport,1.32,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
10374,dev/5205aa98636baee3f94d2027d3d08291.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,chơi cờ với tôi,chơi [game_name : cờ] với tôi,['chơi' 'cờ' 'với' 'tôi'],['Other' 'game_name' 'Other' 'Other'],51,play_game,play,1.5,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
10973,dev/e22f2a5c2fe70f3021cc25c66db6498c.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tạo một danh sách mới cho đồ dùng học tập,tạo một danh sách mới cho [list_name : đồ dùng học tập],['tạo' 'một' 'danh' 'sách' 'mới' 'cho' 'đồ' 'dùng' 'học' 'tập'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'list_name' 'list_name'
 'list_name' 'list_name']",21,lists_createoradd,lists,1.98,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
1210,dev/ebcd0622f6be8b3444e5d3d292dccf9a.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,đặt một bữa ăn ở một nhà hàng ngon,đặt một bữa ăn ở một [business_type : nhà hàng] ngon,['đặt' 'một' 'bữa' 'ăn' 'ở' 'một' 'nhà' 'hàng' 'ngon'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'business_type'
 'business_type' 'Other']",16,takeaway_order,takeaway,1.86,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
12144,dev/0d25eadfd6564d3f4c48d87b4d87f7f0.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tôi sẽ đến chinatown trong nửa tiếng nữa đặt một chiếc uber cho tôi,tôi sẽ đến [place_name : chinatown] trong [time : nửa tiếng] nữa đặt một chiếc [transport_agency : uber] cho tôi,"['tôi' 'sẽ' 'đến' 'chinatown' 'trong' 'nửa' 'tiếng' 'nữa' 'đặt' 'một'
 'chiếc' 'uber' 'cho' 'tôi']","['Other' 'Other' 'Other' 'place_name' 'Other' 'time' 'time' 'Other'
 'Other' 'Other' 'Other' 'transport_agency' 'Other' 'Other']",54,transport_taxi,transport,3.48,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
8755,dev/4e25bbd2ed80ece150ab32e43aeacd6a.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,bạn có thể vui lòng thêm đặt bữa tối của tôi vào lịch không,bạn có thể vui lòng thêm [event_name : đặt bữa tối] của tôi vào lịch không,"['bạn' 'có' 'thể' 'vui' 'lòng' 'thêm' 'đặt' 'bữa' 'tối' 'của' 'tôi' 'vào'
 'lịch' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'event_name' 'event_name'
 'event_name' 'Other' 'Other' 'Other' 'Other' 'Other']",50,calendar_set,calendar,3.3,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
15030,dev/1e030c29eb61413ba2a8d8745f52129f.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,olly định nghĩa từ snafu,olly định nghĩa từ [definition_word : snafu],['olly' 'định' 'nghĩa' 'từ' 'snafu'],['Other' 'Other' 'Other' 'Other' 'definition_word'],26,qa_definition,qa,2.82,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
12408,dev/36b454c94606b1c8631790f166749040.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,đường gần nhất đến thế giới di động,đường gần nhất đến [business_name : thế giới di động],['đường' 'gần' 'nhất' 'đến' 'thế' 'giới' 'di' 'động'],"['Other' 'Other' 'Other' 'Other' 'business_name' 'business_name'
 'business_name' 'business_name']",42,transport_query,transport,2.1,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
13861,dev/86395ac818176579badb406deed52067.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,vui lòng chỉ cho tôi tỷ giá hối đoái giữa đồng đô la và đồng yên,vui lòng chỉ cho tôi tỷ giá hối đoái giữa [currency_name : đồng đô la] và [currency_name : đồng yên],"['vui' 'lòng' 'chỉ' 'cho' 'tôi' 'tỷ' 'giá' 'hối' 'đoái' 'giữa' 'đồng' 'đô'
 'la' 'và' 'đồng' 'yên']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'currency_name' 'currency_name' 'currency_name' 'Other'
 'currency_name' 'currency_name']",10,qa_currency,qa,3.78,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
15301,dev/33ed3639a47bf6f89bdf52cfd0c9a68d.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,xu hướng mạng xã hội,xu hướng mạng xã hội,['xu' 'hướng' 'mạng' 'xã' 'hội'],['Other' 'Other' 'Other' 'Other' 'Other'],27,social_query,social,1.5,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
11583,dev/278824d103ba21d13757d069f38497c5.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,những bộ phim mới nào được chiếu tại các rạp chiếu phim trong tuần này,những bộ phim mới nào được chiếu tại các rạp chiếu phim trong [date : tuần này],"['những' 'bộ' 'phim' 'mới' 'nào' 'được' 'chiếu' 'tại' 'các' 'rạp' 'chiếu'
 'phim' 'trong' 'tuần' 'này']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'date' 'date']",55,recommendation_movies,recommendation,3.96,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
1327,dev/81ea6cd70c3c4b84de8208848e94d3e9.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,thời tiết hôm nay thế nào,thời tiết [date : hôm nay] thế nào,['thời' 'tiết' 'hôm' 'nay' 'thế' 'nào'],['Other' 'Other' 'date' 'date' 'Other' 'Other'],13,weather_query,weather,1.56,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
1016,dev/7507c6d74557e1b1721be03526e549e3.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,có những tiêu đề nào ở kênh mười bốn,có những tiêu đề nào ở [media_type : kênh mười bốn],['có' 'những' 'tiêu' 'đề' 'nào' 'ở' 'kênh' 'mười' 'bốn'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'media_type' 'media_type'
 'media_type']",22,news_query,news,3.36,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
8863,dev/04e098a22ca185c657fee77d1a888ce9.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,hãy hóa toàn bộ nhắc nhở ngày chủ nhật,hãy hóa toàn bộ nhắc nhở [date : ngày chủ nhật],['hãy' 'hóa' 'toàn' 'bộ' 'nhắc' 'nhở' 'ngày' 'chủ' 'nhật'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date' 'date'],30,calendar_remove,calendar,2.76,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
15388,dev/a802b304f08bbf52fce4007bb9edeb04.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,nói với nhóm facebook của tôi rằng tôi đã đến,nói với nhóm [media_type : facebook] của tôi rằng tôi đã đến,['nói' 'với' 'nhóm' 'facebook' 'của' 'tôi' 'rằng' 'tôi' 'đã' 'đến'],"['Other' 'Other' 'Other' 'media_type' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",47,social_post,social,2.58,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
10162,dev/ac918fc8e7d7ae3cc5d7c0d1a0a2c737.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,cho biết một công thức làm thịt gà tây viên,cho biết một công thức làm [food_type : thịt gà tây viên],['cho' 'biết' 'một' 'công' 'thức' 'làm' 'thịt' 'gà' 'tây' 'viên'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'food_type' 'food_type'
 'food_type' 'food_type']",9,cooking_recipe,cooking,2.04,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
6985,dev/34fbe78f54e33a984c2f1c45660b15de.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,lịch trình chiều mai của tôi là gì,lịch trình [timeofday : chiều] [date : mai] của tôi là gì,['lịch' 'trình' 'chiều' 'mai' 'của' 'tôi' 'là' 'gì'],['Other' 'Other' 'timeofday' 'date' 'Other' 'Other' 'Other' 'Other'],32,calendar_query,calendar,2.28,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
15245,dev/b8fb575f518cdea508a378047a188431.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,vui lòng gửi đến vũ,vui lòng gửi đến [person : vũ],['vui' 'lòng' 'gửi' 'đến' 'vũ'],['Other' 'Other' 'Other' 'Other' 'person'],47,social_post,social,1.56,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
6841,dev/4edc1cccd8bd8f040360263d9d4fbbaf.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tôi có bất kỳ cuộc họp nào ngày mai vào chín giờ tối không,tôi có bất kỳ [event_name : cuộc họp] nào [date : ngày mai] vào [time : chín giờ tối] không,"['tôi' 'có' 'bất' 'kỳ' 'cuộc' 'họp' 'nào' 'ngày' 'mai' 'vào' 'chín' 'giờ'
 'tối' 'không']","['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'Other' 'date'
 'date' 'Other' 'time' 'time' 'time' 'Other']",32,calendar_query,calendar,3.3,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
2563,dev/21af79e7949574592db2808aac42faf2.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,cài báo thức buổi sáng ngày mai lúc tám giờ,cài báo thức [timeofday : buổi sáng] [date : ngày mai] lúc [time : tám giờ],['cài' 'báo' 'thức' 'buổi' 'sáng' 'ngày' 'mai' 'lúc' 'tám' 'giờ'],"['Other' 'Other' 'Other' 'timeofday' 'timeofday' 'date' 'date' 'Other'
 'time' 'time']",48,alarm_set,alarm,2.04,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
11119,dev/cf7d20430579e191a2287e95ada17ff6.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tôi có thể xem danh sách của tôi không,tôi có thể xem danh sách của tôi không,['tôi' 'có' 'thể' 'xem' 'danh' 'sách' 'của' 'tôi' 'không'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],59,lists_query,lists,1.74,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
2518,dev/1314e6bc7814d79ead0a15774033d6e1.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,này olly làm thế nào để khởi động robot hút bụi,này olly làm thế nào để khởi động [device_type : robot hút bụi],['này' 'olly' 'làm' 'thế' 'nào' 'để' 'khởi' 'động' 'robot' 'hút' 'bụi'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'device_type' 'device_type' 'device_type']",34,iot_cleaning,iot,3.18,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
8938,dev/07635402ddcf64688052dc1f24bff821.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,kỷ niệm ngày cưới của john,[event_name : kỷ niệm ngày cưới] của [person : john],['kỷ' 'niệm' 'ngày' 'cưới' 'của' 'john'],['event_name' 'event_name' 'event_name' 'event_name' 'Other' 'person'],50,calendar_set,calendar,1.44,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
4632,dev/8fb5f1b52ddb04ced2eb8b578788c10a.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,làm ơn tắt các đèn phòng ngủ,làm ơn tắt các đèn [house_place : phòng ngủ],['làm' 'ơn' 'tắt' 'các' 'đèn' 'phòng' 'ngủ'],['Other' 'Other' 'Other' 'Other' 'Other' 'house_place' 'house_place'],40,iot_hue_lightoff,iot,2.64,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
4892,dev/fa445ff1a29b9bb9419837629e7a3232.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,điều chỉnh một vài bài nhạc,điều chỉnh một vài bài nhạc,['điều' 'chỉnh' 'một' 'vài' 'bài' 'nhạc'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],45,play_music,play,2.04,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
10037,dev/34a5b7e78f318ddaa29460a7f78e7591.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,cho tôi biết ý tưởng nấu ăn ngon nhất,cho tôi biết ý tưởng nấu ăn ngon nhất,['cho' 'tôi' 'biết' 'ý' 'tưởng' 'nấu' 'ăn' 'ngon' 'nhất'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],9,cooking_recipe,cooking,2.1,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
3463,dev/ea6db345a19b084673e8a8db2c60b7fa.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tôi muốn một báo thức lúc bảy giờ sáng ngày mai,tôi muốn một báo thức lúc [time : bảy giờ sáng] [date : ngày mai],['tôi' 'muốn' 'một' 'báo' 'thức' 'lúc' 'bảy' 'giờ' 'sáng' 'ngày' 'mai'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time' 'time'
 'date' 'date']",48,alarm_set,alarm,2.7,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
11372,dev/3c657577a3616c9916f24fc51e6e8743.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,mục ưa thích,mục ưa thích,['mục' 'ưa' 'thích'],['Other' 'Other' 'Other'],58,play_podcasts,play,1.08,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
15319,dev/5a1c6cf3a3b6d69d97c84a78113c2fc9.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tweet mới,[media_type : tweet] mới,['tweet' 'mới'],['media_type' 'Other'],47,social_post,social,0.72,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
12886,dev/95318ebb954d7ca83b551b1790fd2e55.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,đặt vé tàu hỏa đi sài gòn,đặt vé [transport_type : tàu hỏa] đi [place_name : sài gòn],['đặt' 'vé' 'tàu' 'hỏa' 'đi' 'sài' 'gòn'],"['Other' 'Other' 'transport_type' 'transport_type' 'Other' 'place_name'
 'place_name']",2,transport_ticket,transport,1.74,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
2955,dev/32d5f91753604a7e310a9c915d41d539.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,tôi yêu nhạc hip hop,tôi yêu [music_genre : nhạc hip hop],['tôi' 'yêu' 'nhạc' 'hip' 'hop'],['Other' 'Other' 'music_genre' 'music_genre' 'music_genre'],43,music_likeness,music,1.32,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
10627,dev/b692d4a0eacc7aea66d228470fd0b49f.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,thêm bút chì vào một danh sách tạp hóa mới,thêm bút chì vào một danh sách [list_name : tạp hóa] mới,['thêm' 'bút' 'chì' 'vào' 'một' 'danh' 'sách' 'tạp' 'hóa' 'mới'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'list_name'
 'list_name' 'Other']",21,lists_createoradd,lists,3.9,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
11849,dev/4cadc29bb1bb110cf167a7ddbb9890f1.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,những bộ phim nào đang chiếu tại rạp chiếu phim gần tôi,những bộ phim nào đang chiếu tại [place_name : rạp chiếu phim] gần tôi,"['những' 'bộ' 'phim' 'nào' 'đang' 'chiếu' 'tại' 'rạp' 'chiếu' 'phim' 'gần'
 'tôi']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'place_name'
 'place_name' 'place_name' 'Other' 'Other']",55,recommendation_movies,recommendation,3.0,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
4730,dev/50e005788e77e756b26e54cd49570767.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,mở nhạc của tôi,mở nhạc của tôi,['mở' 'nhạc' 'của' 'tôi'],['Other' 'Other' 'Other' 'Other'],45,play_music,play,1.14,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
16244,dev/6ed8f08e7b34e6aa6527aca0a6988b4d.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,lê sống ở pháp phải không,[person : lê] [personal_info : sống] ở [place_name : pháp] phải không,['lê' 'sống' 'ở' 'pháp' 'phải' 'không'],['person' 'personal_info' 'Other' 'place_name' 'Other' 'Other'],17,email_querycontact,email,1.92,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
5684,dev/0fe7ca288781122d1d8f17645a4c0be2.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,phát bài hát tiệc tùng,phát [music_descriptor : bài hát tiệc tùng],['phát' 'bài' 'hát' 'tiệc' 'tùng'],"['Other' 'music_descriptor' 'music_descriptor' 'music_descriptor'
 'music_descriptor']",45,play_music,play,1.5,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
68,dev/e4415609ec3baf0e3582f853835e3ef3.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,phát cho tôi bài mùa thu ngày khai trường của hương ly,phát cho tôi bài [song_name : mùa thu ngày khai trường] của [artist_name : hương ly],"['phát' 'cho' 'tôi' 'bài' 'mùa' 'thu' 'ngày' 'khai' 'trường' 'của'
 'hương' 'ly']","['Other' 'Other' 'Other' 'Other' 'song_name' 'song_name' 'song_name'
 'song_name' 'song_name' 'Other' 'artist_name' 'artist_name']",45,play_music,play,2.64,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
12550,dev/a113f7c3d7b0fbf2fb74fe5be140a460.wav,validation,TRAIN,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,chỉ dẫn tới ecopark,chỉ dẫn tới [place_name : ecopark],['chỉ' 'dẫn' 'tới' 'ecopark'],['Other' 'Other' 'Other' 'place_name'],42,transport_query,transport,1.56,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0002
